Date,Time,Country,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,Odd_BTTS_No,Country_League,ROUND,Liga
19.08.2023,14:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Hongg,Rapperswil,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,14:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Wettswil-Bonstetten,Winterthur,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,15:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Dietikon,Aarau,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,15:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Haute-Gruyere,Yverdon,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,15:30,SWITZERLAND,SWISS CUP - 1/32-FINALS,Courtetelle,Black Stars,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,15:30,SWITZERLAND,SWISS CUP - 1/32-FINALS,Schonenwerd-Niedergosgen,Greifensee,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,AC Malcantone,Tuggen,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Frutigen,Thun,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Gunzwil,Lugano,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Mendrisio,Kriens,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Meyrin,Servette,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Porrentruy,Bosporus,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,16:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Red Star Zurich,Zurich,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,17:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Taverne,Bruhl,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,18:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Iliria,La Chaux-De-Fonds,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,18:00,SWITZERLAND,SWISS CUP - 1/32-FINALS,Vevey,Lausanne,"3,5","3,6",2,"1,75","2,05","1,67","2,1",SWITZERLAND - SWISS CUP,SWISS CUP,SWITZERLAND
19.08.2023,12:00,TAJIKISTAN,VYSSHAYA LIGA - ROUND 18,CSKA Pomir Dushanbe,Eskhata,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TAJIKISTAN - VYSSHAYA LIGA,VYSSHAYA LIGA,TAJIKISTAN
19.08.2023,12:00,TAJIKISTAN,VYSSHAYA LIGA - ROUND 18,Faizkand,Khosilot Parkhar,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TAJIKISTAN - VYSSHAYA LIGA,VYSSHAYA LIGA,TAJIKISTAN
19.08.2023,12:00,TAJIKISTAN,VYSSHAYA LIGA - ROUND 18,Khatlon,Regar-TadAZ,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TAJIKISTAN - VYSSHAYA LIGA,VYSSHAYA LIGA,TAJIKISTAN
19.08.2023,13:00,TANZANIA,LIGI KUU BARA - ROUND 2,Ihefu,Kagera Sugar,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TANZANIA - LIGI KUU BARA,LIGI KUU BARA,TANZANIA
19.08.2023,16:00,TANZANIA,LIGI KUU BARA - ROUND 2,Namungo,Kinondoni MC,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TANZANIA - LIGI KUU BARA,LIGI KUU BARA,TANZANIA
19.08.2023,11:00,THAILAND,THAI LEAGUE 1 - ROUND 2,Bangkok Utd,Muang Thong Utd,"3,5","3,6",2,"1,75","2,05","1,67","2,1",THAILAND - THAI LEAGUE 1,THAI LEAGUE 1,THAILAND
19.08.2023,12:00,THAILAND,THAI LEAGUE 1 - ROUND 2,Ratchaburi,Nakhon Pathom,"3,5","3,6",2,"1,75","2,05","1,67","2,1",THAILAND - THAI LEAGUE 1,THAI LEAGUE 1,THAILAND
19.08.2023,13:00,THAILAND,THAI LEAGUE 1 - ROUND 2,Chiangrai Utd,Uthai Thani,"3,5","3,6",2,"1,75","2,05","1,67","2,1",THAILAND - THAI LEAGUE 1,THAI LEAGUE 1,THAILAND
19.08.2023,15:30,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 1,Ben Guerdane,Club Africain,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TUNISIA - LIGUE PROFESSIONNELLE 1,LIGUE PROFESSIONNELLE 1,TUNISIA
19.08.2023,15:30,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 1,Esperance Tunis,AS Marsa,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TUNISIA - LIGUE PROFESSIONNELLE 1,LIGUE PROFESSIONNELLE 1,TUNISIA
19.08.2023,15:30,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 1,Soliman,Stade Tunisien,"3,5","3,6",2,"1,75","2,05","1,67","2,1",TUNISIA - LIGUE PROFESSIONNELLE 1,LIGUE PROFESSIONNELLE 1,TUNISIA
19.08.2023,16:15,TURKEY,SUPER LIG - ROUND 2,Rizespor,Alanyaspor,"2,3","3,4","2,8","1,67","2,15","1,57","2,25",TURKEY - SUPER LIG,SUPER LIG,TURKEY
19.08.2023,18:45,TURKEY,SUPER LIG - ROUND 2,Galatasaray,Trabzonspor,"1,6","3,8","5,25","1,5","2,5","1,53","2,38",TURKEY - SUPER LIG,SUPER LIG,TURKEY
19.08.2023,18:45,TURKEY,SUPER LIG - ROUND 2,Hatayspor,Kasimpasa,"2,38","3,6","2,63","1,57","2,35","1,5","2,5",TURKEY - SUPER LIG,SUPER LIG,TURKEY
19.08.2023,14:00,TURKEY,1. LIG - ROUND 2,Bodrumspor,Erzurumspor,"1,45",4,6,"1,9","1,9",2,"1,73",TURKEY - 1. LIG,1. LIG,TURKEY
19.08.2023,16:15,TURKEY,1. LIG - ROUND 2,Umraniyespor,Goztepe,"2,3","3,4","2,7","1,75","2,05","1,62","2,2",TURKEY - 1. LIG,1. LIG,TURKEY
19.08.2023,18:45,TURKEY,1. LIG - ROUND 2,Adanaspor AS,Sanliurfaspor,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",TURKEY - 1. LIG,1. LIG,TURKEY
19.08.2023,13:00,TURKMENISTAN,YOKARY LIGA - ROUND 14,Ahal,Sagadam,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",TURKMENISTAN - YOKARY LIGA,YOKARY LIGA,TURKMENISTAN
19.08.2023,13:00,TURKMENISTAN,YOKARY LIGA - ROUND 14,Altyn Asyr,Kopetdag Asgabat,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",TURKMENISTAN - YOKARY LIGA,YOKARY LIGA,TURKMENISTAN
19.08.2023,12:00,UKRAINE,PREMIER LEAGUE - ROUND 4,Veres-Rivne,Vorskla Poltava,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PREMIER LEAGUE,PREMIER LEAGUE,UKRAINE
19.08.2023,14:00,UKRAINE,PREMIER LEAGUE - ROUND 4,Metalist 1925,Minaj,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PREMIER LEAGUE,PREMIER LEAGUE,UKRAINE
19.08.2023,16:00,UKRAINE,PREMIER LEAGUE - ROUND 4,Rukh Lviv,Kolos Kovalivka,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PREMIER LEAGUE,PREMIER LEAGUE,UKRAINE
19.08.2023,09:00,UKRAINE,PERSHA LIGA - ROUND 4,FC Chernihiv,FSC Mariupol,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,12:00,UKRAINE,PERSHA LIGA - ROUND 4,Dinaz Vyshgorod,Viktoria,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,12:30,UKRAINE,PERSHA LIGA - ROUND 4,Hirnyk-Sport,Kremin,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,12:30,UKRAINE,PERSHA LIGA - ROUND 4,Khust,Ahrobiznes Volochysk,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,13:00,UKRAINE,PERSHA LIGA - ROUND 4,SC Poltava,MFC Metalurh,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,13:30,UKRAINE,PERSHA LIGA - ROUND 4,Podillya Khmelnytskyi,Epitsentr,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,14:00,UKRAINE,PERSHA LIGA - ROUND 4,Inhulets,Livyi Bereg,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UKRAINE - PERSHA LIGA,PERSHA LIGA,UKRAINE
19.08.2023,14:00,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 1,Al Wasl,Emirates Club,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UNITED ARAB EMIRATES - UAE LEAGUE,UAE LEAGUE,UNITED ARAB EMIRATES
19.08.2023,14:00,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 1,Khorfakkan,Hatta,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UNITED ARAB EMIRATES - UAE LEAGUE,UAE LEAGUE,UNITED ARAB EMIRATES
19.08.2023,16:30,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 1,Al Nasr,Al Jazira,"3,1","3,3","2,2","1,88","1,93","1,67","2,1",UNITED ARAB EMIRATES - UAE LEAGUE,UAE LEAGUE,UNITED ARAB EMIRATES
19.08.2023,13:00,URUGUAY,PRIMERA DIVISION - CLAUSURA - ROUND 1,River Plate,Cerro Largo,"2,2","3,2","3,4","2,35","1,57",2,"1,73",URUGUAY - PRIMERA DIVISION - CLAUSURA,CLAUSURA,URUGUAY - PRIMERA DIVISION
19.08.2023,15:30,URUGUAY,PRIMERA DIVISION - CLAUSURA - ROUND 1,Fenix,Defensor Sp.,"3,2","3,2","2,25","2,25","1,62","1,91","1,8",URUGUAY - PRIMERA DIVISION - CLAUSURA,CLAUSURA,URUGUAY - PRIMERA DIVISION
19.08.2023,18:30,URUGUAY,PRIMERA DIVISION - CLAUSURA - ROUND 1,CA Cerro,Penarol,5,"3,8","1,65","2,15","1,67","2,1","1,67",URUGUAY - PRIMERA DIVISION - CLAUSURA,CLAUSURA,URUGUAY - PRIMERA DIVISION
19.08.2023,21:00,URUGUAY,PRIMERA DIVISION - CLAUSURA - ROUND 1,Wanderers,La Luz,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",URUGUAY - PRIMERA DIVISION - CLAUSURA,CLAUSURA,URUGUAY - PRIMERA DIVISION
19.08.2023,01:00,USA,USL CHAMPIONSHIP,FC Tulsa,Tampa Bay,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,21:30,USA,USL CHAMPIONSHIP,Birmingham,Louisville City,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,23:00,USA,USL CHAMPIONSHIP,Hartford Athletic,Miami FC,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,23:30,USA,USL CHAMPIONSHIP,Detroit,Las Vegas Lights,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,23:30,USA,USL CHAMPIONSHIP,Loudoun,Sacramento Republic,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,00:00,USA,NWSL WOMEN,Kansas City Current W,Reign W,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,23:30,USA,NWSL WOMEN,Racing Louisville W,Angel City W,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",USA,,USA
19.08.2023,14:00,UZBEKISTAN,SUPER LEAGUE - ROUND 17,Pakhtakor,Metallurg Bekabad,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",UZBEKISTAN - SUPER LEAGUE,SUPER LEAGUE,UZBEKISTAN
19.08.2023,15:00,UZBEKISTAN,SUPER LEAGUE - ROUND 17,Nasaf Qarshi,Qizilqum,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",UZBEKISTAN - SUPER LEAGUE,SUPER LEAGUE,UZBEKISTAN
19.08.2023,19:00,VENEZUELA,LIGA FUTVE - ROUND 24,Estudiantes Merida,Monagas,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",VENEZUELA - LIGA FUTVE,LIGA FUTVE,VENEZUELA
19.08.2023,21:40,VENEZUELA,LIGA FUTVE - ROUND 24,Puerto Cabello,Mineros,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",VENEZUELA - LIGA FUTVE,LIGA FUTVE,VENEZUELA
19.08.2023,13:30,WALES,CYMRU PREMIER - ROUND 2,Cardiff Metropolitan,Bala,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU PREMIER,CYMRU PREMIER,WALES
19.08.2023,13:30,WALES,CYMRU PREMIER - ROUND 2,Pontypridd,TNS,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU PREMIER,CYMRU PREMIER,WALES
19.08.2023,16:15,WALES,CYMRU PREMIER - ROUND 2,Barry,Colwyn Bay,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU PREMIER,CYMRU PREMIER,WALES
19.08.2023,13:30,WALES,CYMRU SOUTH - ROUND 4,Abertillery Bluebirds,Briton Ferry,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU SOUTH,CYMRU SOUTH,WALES
19.08.2023,13:30,WALES,CYMRU SOUTH - ROUND 4,Cwmbran Celtic,Llantwit Major,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU SOUTH,CYMRU SOUTH,WALES
19.08.2023,13:30,WALES,CYMRU SOUTH - ROUND 4,Trefelin,Pontardawe,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU SOUTH,CYMRU SOUTH,WALES
19.08.2023,13:30,WALES,CYMRU NORTH - ROUND 4,Llanidloes,Airbus,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU NORTH,CYMRU NORTH,WALES
19.08.2023,13:30,WALES,CYMRU NORTH - ROUND 4,Mold Alexandra,Bangor 1876,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU NORTH,CYMRU NORTH,WALES
19.08.2023,13:30,WALES,CYMRU NORTH - ROUND 4,Porthmadog,Guilsfield,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WALES - CYMRU NORTH,CYMRU NORTH,WALES
19.08.2023,09:00,WORLD,FRIENDLY INTERNATIONAL,Uzbekistan U16,Croatia U17,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,13:30,WORLD,FRIENDLY INTERNATIONAL,Hungary U17,Iceland U17,"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:00,WORLD,CLUB FRIENDLY,Alcoyano (Esp),Seleccion AFE (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:00,WORLD,CLUB FRIENDLY,Antequera (Esp),Sevilla FC B (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:00,WORLD,CLUB FRIENDLY,San Sebastian Reyes (Esp),Las Rozas (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:00,WORLD,CLUB FRIENDLY,Tres Cantos (Esp),Marchamalo (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:00,WORLD,CLUB FRIENDLY,Trival Valderas (Esp),Ursaria (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,08:30,WORLD,CLUB FRIENDLY,Stiinta Miroslava (Rou),Foresta Suceava (Rou),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,09:00,WORLD,CLUB FRIENDLY,Durango (Esp),Arenas Club (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,09:30,WORLD,CLUB FRIENDLY,Barakaldo (Esp),Osasuna B (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY,Aguilas FC (Esp),El Palo (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY,Gernika (Esp),Mutilvera (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY,Osasuna B (Esp),AD San Juan (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY,Thader (Esp),Ilicitano (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY,Unionistas (Esp),R. Sociedad B (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,15:00,WORLD,CLUB FRIENDLY,AlbinoLeffe (Ita),Giana Erminio (Ita),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,15:00,WORLD,CLUB FRIENDLY,Follonica Gavorrano (Ita),Arezzo (Ita),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:00,WORLD,CLUB FRIENDLY,Arandina (Esp),Naxara (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:00,WORLD,CLUB FRIENDLY,Cannes (Fra),Aubagne (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:00,WORLD,CLUB FRIENDLY,Guarnizo (Esp),Cayon (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:30,WORLD,CLUB FRIENDLY,Arzua (Esp),Polvorin (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:30,WORLD,CLUB FRIENDLY,Aviles Stadium (Esp),Marino de Luanco (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:30,WORLD,CLUB FRIENDLY,Gudja (Mlt),Marsaxlokk (Mlt),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Arosa SC (Esp),Racing Club Villalbes (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Atl. Astorga (Esp),Ponferradina (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,CD Estepona (Esp),Malaga (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Compostela (Esp),Leonesa (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Guijuelo (Esp),Alcorcon B (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Palencia CA (Esp),Torrelavega (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Paris 13 Atl. (Fra),Racing Club de France (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,Real Avila (Esp),Numancia (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:00,WORLD,CLUB FRIENDLY,UD Logrones (Esp),R. Union (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:30,WORLD,CLUB FRIENDLY,Arenteiro (Esp),Dep. La Coruna (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:30,WORLD,CLUB FRIENDLY,Castelldefels (Esp),CE Europa (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,17:30,WORLD,CLUB FRIENDLY,Olot (Esp),Badalona Futur (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:00,WORLD,CLUB FRIENDLY,Real Aviles (Esp),Lugo (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:00,WORLD,CLUB FRIENDLY,Zamora (Esp),Salamanca (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:30,WORLD,CLUB FRIENDLY,Baleares (Esp),Hercules (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:30,WORLD,CLUB FRIENDLY,Cacereno (Esp),CD Badajoz (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:30,WORLD,CLUB FRIENDLY,L.R. Vicenza (Ita),Arzignano (Ita),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,18:45,WORLD,CLUB FRIENDLY,Sliema (Mlt),Valletta (Mlt),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,19:00,WORLD,CLUB FRIENDLY,Toledo (Esp),Jaen (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,10:00,WORLD,CLUB FRIENDLY WOMEN,Real Oviedo W (Esp),Gijon W (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,10:00,WORLD,CLUB FRIENDLY WOMEN,Real Sociedad W (Esp),Granadilla Tenerife W (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,10:30,WORLD,CLUB FRIENDLY WOMEN,Alaves W (Esp),Eibar W (Esp),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY WOMEN,Bayer Leverkusen W (Ger),PSV W (Ned),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY WOMEN,SGS Essen W (Ger),PEC Zwolle W (Ned),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY WOMEN,Sittard W (Ned),Koln W (Ger),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,12:00,WORLD,CLUB FRIENDLY WOMEN,Twente W (Ned),St. Liege W (Bel),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,13:00,WORLD,CLUB FRIENDLY WOMEN,Djurgarden W (Swe),Linkoping W (Swe),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,13:00,WORLD,CLUB FRIENDLY WOMEN,Feyenoord W (Ned),RSC Anderlecht W (Bel),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,13:00,WORLD,CLUB FRIENDLY WOMEN,La Roche W (Fra),Nantes W (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:00,WORLD,CLUB FRIENDLY WOMEN,Bordeaux W (Fra),Tours W (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:00,WORLD,CLUB FRIENDLY WOMEN,Le Havre W (Fra),Waregem W (Bel),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:00,WORLD,CLUB FRIENDLY WOMEN,Lille W (Fra),Metz W (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:00,WORLD,CLUB FRIENDLY WOMEN,Rosengard W (Swe),Valerenga W (Nor),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:00,WORLD,CLUB FRIENDLY WOMEN,Vittsjo W (Swe),Lyn W (Nor),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,14:30,WORLD,CLUB FRIENDLY WOMEN,Bochum W (Ger),Duisburg W (Ger),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,15:00,WORLD,CLUB FRIENDLY WOMEN,Servette Geneve FC W (Sui),Freiburg W (Ger),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,15:15,WORLD,CLUB FRIENDLY WOMEN,Lyon W (Fra),Marseille W (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,15:15,WORLD,CLUB FRIENDLY WOMEN,Nantes W (Fra),Tours W (Fra),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
19.08.2023,16:00,WORLD,CLUB FRIENDLY WOMEN,Austria Vienna W (Aut),Graz W (Aut),"2,15","3,4","3,25","2,05","1,75","1,83","1,83",WORLD,,WORLD
